direction,lags,imp,Wbar,Ztilde,p_asym
corr_to_gini,1,90,1.2198845202465645,1.752191297346818,0.03987045979135018
corr_to_gini,1,91,1.050897065909295,0.40558287525994086,0.3425245567742915
corr_to_gini,1,92,1.106506440233132,0.8487166694527629,0.19801948416656234
corr_to_gini,1,93,1.266291278508423,2.121992308683707,0.01691919196431102
corr_to_gini,1,94,1.1897777191110808,1.5122795705850063,0.06523137797299572
corr_to_gini,1,95,1.161242647394907,1.284892466326,0.09941493196414064
corr_to_gini,1,96,1.261489161061786,2.0837257295293417,0.018592561219308412
corr_to_gini,1,97,1.135248020185014,1.0777493735613288,0.1405728090276286
corr_to_gini,1,98,1.1394824389526739,1.1114921386531873,0.1331782860042554
corr_to_gini,1,99,1.074955286500099,0.5972953464315689,0.2751551054334407
corr_to_gini,1,100,1.076166848268808,0.6069499050378295,0.2719420788265172
gini_to_corr,1,1,0.9153141340179992,-0.669500555317236,0.7484118867043544
gini_to_corr,1,2,1.0275385176551957,0.21771109793794433,0.4138271080900656
gini_to_corr,1,3,1.1648831417580527,1.3035156892996655,0.09619938178523169
gini_to_corr,1,4,1.17047117538038,1.347692974020054,0.08887857640296948
gini_to_corr,1,5,1.174024207524333,1.3757821594567605,0.08444454322824313
gini_to_corr,1,6,0.9513913000962737,-0.38428551448845627,0.6496165784610992
gini_to_corr,1,7,0.7785305492949829,-1.7508697409355942,0.9600158249653269
gini_to_corr,1,8,1.0076055301082472,0.060126994887619974,0.476027245021144
gini_to_corr,1,9,1.0581008685731048,0.459327696812771,0.32299943063208025
gini_to_corr,1,10,0.9234037913847717,-0.6055461983938331,0.7275919309359072
gini_to_corr,1,11,0.8574248998555082,-1.1271551352079898,0.8701615522293139
gini_to_corr,1,12,0.9556536706677335,-0.3505885163947398,0.6370514635166752
gini_to_corr,1,13,0.8413809909642036,-1.253993371879863,0.8950777927057787
gini_to_corr,1,14,0.8804153799163726,-0.9453994314754443,0.8277725038255874
gini_to_corr,1,15,1.1876377742121054,1.483406853986648,0.06898317375407736
gini_to_corr,1,16,1.0842082666740913,0.6657248012624509,0.25279350900892517
gini_to_corr,1,17,1.2340347119436275,1.8502068532081872,0.03214187079716724
gini_to_corr,1,18,1.224702770793861,1.7764313806484053,0.03783092132905086
gini_to_corr,1,19,1.365936922313544,2.89298538615723,0.0019079952586400495
gini_to_corr,1,20,0.998471193066434,-0.01208628003181612,0.5048216107285026
gini_to_corr,1,21,1.1056704284712844,0.8353980882379082,0.20174680293316238
gini_to_corr,1,22,1.0127926610102898,0.10113486531736583,0.45972170070206486
gini_to_corr,1,23,1.3126667127590852,2.4718474020908467,0.006720843958482825
gini_to_corr,1,24,1.0696545999805083,0.5506679636158153,0.29093065486140834
gini_to_corr,1,25,1.08068268449873,0.6378526268818692,0.261784809001123
gini_to_corr,1,26,0.9867769712014965,-0.10453722142317651,0.541628484173016
gini_to_corr,1,27,1.0293561163549494,0.23208047734640014,0.4082377538855799
gini_to_corr,1,28,0.901024790724379,-0.7824677330069659,0.7830301293924284
gini_to_corr,1,29,1.0005914924866466,0.004676158691699833,0.49813448938670235
gini_to_corr,1,30,0.9163187556891579,-0.6615583236481708,0.7458728377394732
gini_to_corr,1,31,0.9214639503393005,-0.620881988399761,0.7326613635599011
gini_to_corr,1,32,1.227461777455756,1.798243243476321,0.03606923476830037
gini_to_corr,1,33,0.6631319540744197,-2.6631757401375955,0.9961296512172986
gini_to_corr,1,34,1.101423131624447,0.801820258400764,0.21132846914415082
gini_to_corr,1,35,0.8662736970059114,-1.0571992513377857,0.8547896692781763
gini_to_corr,1,36,1.2125009468445325,1.6799674924277332,0.046481820360475545
